customerID,churn_probability,risk_segment
1024-VRZHF,0.63640887,medium
4349-GFQHK,0.6362253,medium
4929-BSTRX,0.6361628,medium
2386-LAHRK,0.6361628,medium
1564-NTYXF,0.6361548,medium
1077-HUUJM,0.636078,medium
0224-RLWWD,0.6357429,medium
8617-ENBDS,0.6356529,medium
4853-OITSN,0.63558745,medium
4450-DLLMH,0.6354191,medium
3376-BMGFE,0.6354191,medium
2608-BHKFN,0.6354191,medium
6127-ISGTU,0.6353306,medium
0018-NYROU,0.6349505,medium
4351-QLCSU,0.63461256,medium
0420-HLGXF,0.63441765,medium
4816-JBHOV,0.63411534,medium
3754-DXMRT,0.63411534,medium
4983-CCWMC,0.633978,medium
4029-HPFVY,0.633978,medium
0115-TFERT,0.63389635,medium
8266-VBFQL,0.63379705,medium
7952-OBOYL,0.6336548,medium
4706-DGAHW,0.63344854,medium
8080-DDEMJ,0.63344854,medium
2905-KFQUV,0.6333614,medium
8064-RAVOH,0.63267946,medium
7780-OTDSO,0.6326423,medium
6376-GAHQE,0.6324323,medium
2754-SDJRD,0.6320929,medium
3518-PZXZQ,0.6320093,medium
6629-CZTTH,0.63155884,medium
6986-IXNDM,0.6314448,medium
6087-MVHJH,0.63134193,medium
2235-DWLJU,0.6310753,medium
2468-SJFLM,0.6310209,medium
9314-IJWSQ,0.6303856,medium
5119-NZPTV,0.63016266,medium
0871-URUWO,0.6298715,medium
8625-AZYZY,0.62981653,medium
5299-RULOA,0.6296114,medium
6680-WKXRZ,0.6294389,medium
0772-GYEQQ,0.62887496,medium
0872-NXJYS,0.6286001,medium
6918-UMQCG,0.6285162,medium
4074-SJFFA,0.62829965,medium
3420-YJLQT,0.627981,medium
0876-WDUUZ,0.62782055,medium
0345-HKJVM,0.6276701,medium
9763-PDTKK,0.6274866,medium
7410-YTJIK,0.62738067,medium
5729-KLZAR,0.6273189,medium
8035-PWSEV,0.6270571,medium
4633-MKHYU,0.62670255,medium
2737-YNGYW,0.6263843,medium
3334-CTHOL,0.62632364,medium
4749-VFKVB,0.62632364,medium
2154-KVJFF,0.62600243,medium
3338-CVVEH,0.6258795,medium
2657-VPXTA,0.625312,medium
8720-RQSBJ,0.6251893,medium
4631-OACRM,0.62510663,medium
7598-UAASY,0.62487215,medium
0928-JMXNP,0.62481356,medium
7426-RHZGU,0.6246665,medium
4317-VTEOA,0.6244999,medium
3966-HRMZA,0.6243489,medium
9253-QXKBE,0.62425464,medium
9576-ANLXO,0.6240186,medium
8270-RKSAP,0.62398857,medium
8734-DKSTZ,0.62352234,medium
2424-WVHPL,0.6234682,medium
4735-ASGMA,0.62327605,medium
9851-KIELU,0.6231143,medium
9734-YWGEX,0.6228371,medium
9874-QLCLH,0.62140954,medium
5949-XIKAE,0.6213946,medium
0928-XUTSN,0.6213296,medium
6496-JDSSB,0.6207602,medium
8212-DJRCH,0.62070596,medium
3751-KTZEL,0.6204845,medium
1689-YQBYY,0.62006813,medium
6543-XRMYR,0.6198565,medium
7442-YGZFK,0.61944574,medium
4686-UXDML,0.6193679,medium
5091-HFAZW,0.6193649,medium
9191-MYQKX,0.6193256,medium
6519-CFDBX,0.6193077,medium
3249-ZPQRG,0.61928713,medium
4441-NIHPT,0.61862624,medium
1960-UYCNN,0.6185132,medium
3370-HXOPH,0.61839473,medium
5923-GXUOC,0.61810505,medium
4505-EXZHB,0.61711746,medium
3223-DWFIO,0.61704636,medium
9330-IJWIO,0.61664003,medium
4009-ALQFH,0.616249,medium
0840-DFEZH,0.61620295,medium
0988-JRWWP,0.61570615,medium
6705-LXORM,0.61494786,medium
0685-MLYYM,0.61494786,medium
8111-RKSPX,0.6148273,medium
8280-MQRQN,0.6148174,medium
2876-GZYZC,0.6147846,medium
0196-JTUQI,0.6144357,medium
3891-PUQOD,0.61365265,medium
2962-XPMCQ,0.6134815,medium
9208-OLGAQ,0.6126702,medium
4184-TJFAN,0.61251616,medium
3427-GGZZI,0.6122417,medium
0923-PNFUB,0.6122332,medium
2460-NGXBJ,0.61187047,medium
9588-OZDMQ,0.6117628,medium
5937-EORGB,0.6115065,medium
3001-UNBTL,0.6113801,medium
4282-YMKNA,0.61103827,medium
8481-YYXWG,0.6110164,medium
4283-FUTGF,0.61095023,medium
2845-HSJCY,0.61045337,medium
7786-WBJYI,0.61040217,medium
0225-ZORZP,0.6102345,medium
4585-HETAI,0.6098988,medium
3677-IYRBF,0.6098276,medium
1583-IHQZE,0.6095996,medium
2792-LSHWX,0.6089793,medium
5288-AHOUP,0.6089024,medium
4290-BSXUX,0.60887754,medium
4958-XCBDQ,0.60855865,medium
5442-BHQNG,0.6084607,medium
7402-EYFXX,0.6082207,medium
3413-BMNZE,0.60805756,medium
5366-IJEQJ,0.6079432,medium
1965-AKTSX,0.6077529,medium
8337-MSSXB,0.607631,medium
8118-TJAFG,0.6072381,medium
2057-ZBLPD,0.60710245,medium
2080-CAZNM,0.6068897,medium
7028-DVOIQ,0.60666895,medium
5868-CZJDR,0.60628706,medium
9189-JWSHV,0.606129,medium
9274-UARKJ,0.6059448,medium
6048-QBXKL,0.6057447,medium
5138-WVKYJ,0.6051506,medium
5399-ZIMKF,0.6049709,medium
7517-LDMPS,0.60494953,medium
6379-RXJRQ,0.6047644,medium
7056-IMHCC,0.6045524,medium
7065-YUNRY,0.6038636,medium
5692-FPTAH,0.6038636,medium
9117-SHLZX,0.6038636,medium
5133-POWUA,0.6038636,medium
2275-RBYQS,0.6038636,medium
0887-HJGAR,0.6038636,medium
4237-RLAQD,0.6038636,medium
3566-HJGPK,0.6038636,medium
8290-YWKHZ,0.603423,medium
6821-BUXUX,0.6029133,medium
4369-HTUIF,0.6027033,medium
8325-QRPZR,0.60174084,medium
7831-QGOXH,0.6016598,medium
0094-OIFMO,0.6014325,medium
1907-UBQFC,0.6012642,medium
6393-WRYZE,0.6006652,medium
8868-WOZGU,0.59992754,medium
9102-IAYHT,0.5999072,medium
0315-LVCRK,0.59903413,medium
5599-HVLTW,0.59876883,medium
1792-UXAFY,0.5987573,medium
4193-ORFCL,0.59855205,medium
2636-OHFMN,0.5968319,medium
7587-RZNME,0.5962547,medium
3165-HDOEW,0.5959863,medium
5947-SGKCL,0.5958372,medium
5590-BYNII,0.5956703,medium
5628-FCGYG,0.5956005,medium
7354-OIJLX,0.5953078,medium
2025-JKFWI,0.5952986,medium
1251-STYSZ,0.59525925,medium
3627-FHKBK,0.5950107,medium
4763-PGDPO,0.5945553,medium
8903-XEBGX,0.5945121,medium
4201-JMNGR,0.5944326,medium
4729-XKASR,0.59435695,medium
5364-EVNIB,0.59427255,medium
1522-VVDMG,0.5942455,medium
7005-CCBKV,0.59408075,medium
7394-FKDNK,0.5937817,medium
3318-OSATS,0.59366345,medium
3488-PGMQJ,0.5935552,medium
4855-SNKMY,0.5935506,medium
8705-WZCYL,0.5935506,medium
6959-UWKHF,0.5935506,medium
4373-VVHQL,0.5935506,medium
7538-GWHML,0.59292984,medium
6851-WEFYX,0.59255624,medium
0330-IVZHA,0.5924102,medium
5696-QURRL,0.5907853,medium
3926-CUQZX,0.5907853,medium
8541-QVFKM,0.5906384,medium
7209-JCUDS,0.59032816,medium
6029-WTIPC,0.58994246,medium
0940-OUQEC,0.58981115,medium
3999-QGRJH,0.58884335,medium
0895-DQHEW,0.58877355,medium
5931-FLJJF,0.58865285,medium
2983-ZANRP,0.5883111,medium
5382-SOYZL,0.58830506,medium
4817-VYYWS,0.5877116,medium
9752-ZNQUT,0.58761406,medium
3717-OEAUQ,0.587399,medium
1660-HSOOQ,0.5872826,medium
1226-IENZN,0.587028,medium
2103-ZRXFN,0.5868209,medium
0023-XUOPT,0.58680177,medium
8120-JDCAM,0.5866923,medium
5271-DBYSJ,0.58665305,medium
8650-RHRKE,0.5864205,medium
8642-GVWRF,0.58638656,medium
4433-JCGCG,0.58629805,medium
3798-EPWRR,0.5860502,medium
1751-NCDLI,0.58563757,medium
4123-DVHPH,0.5850187,medium
8276-MQBYC,0.5849388,medium
5339-PXDVH,0.58465844,medium
5712-PTIWW,0.58460253,medium
5028-GZLDO,0.58367395,medium
2249-YPRNG,0.5836597,medium
1602-IJQQE,0.5836374,medium
4439-JMPMT,0.5835143,medium
5980-NOPLP,0.58350086,medium
6923-JHPMP,0.582851,medium
9714-EDSUC,0.58264166,medium
7825-ECJRF,0.5817307,medium
2272-QAGFO,0.5814869,medium
8010-EZLOU,0.5813074,medium
4361-JEIVL,0.5812116,medium
1184-PJVDB,0.58092064,medium
6198-ZFIOJ,0.5807118,medium
1891-UAWWU,0.58059347,medium
4822-YCXMX,0.58052576,medium
5934-RMPOV,0.58050185,medium
9992-RRAMN,0.5801538,medium
5519-YLDGW,0.580099,medium
7825-GKXMW,0.5800055,medium
7359-PTSXY,0.5800055,medium
5552-ZNFSJ,0.5800055,medium
1963-SVUCV,0.5800055,medium
2933-FILNV,0.57935214,medium
3538-WZPHD,0.5793176,medium
7729-JTEEC,0.5790978,medium
1867-BDVFH,0.57871205,medium
5842-POCOP,0.5785949,medium
4137-BTIKL,0.5784738,medium
8875-AKBYH,0.5782629,medium
2371-JQHZZ,0.5781767,medium
4919-MOAVT,0.5776903,medium
0875-CABNR,0.5776458,medium
1016-DJTSV,0.5769801,medium
5701-YVSVF,0.57694054,medium
5380-WJKOV,0.57674456,medium
0576-WNXXC,0.57658243,medium
4919-IKATY,0.5764841,medium
4559-UWIHT,0.5762577,medium
5989-PGKJB,0.57603616,medium
3671-SHRSP,0.57585365,medium
1666-JXLKU,0.575656,medium
4629-NRXKX,0.5755245,medium
4598-XLKNJ,0.5754918,medium
9360-OMDZZ,0.5752956,medium
8397-MVTAZ,0.57463634,medium
8993-PHFWD,0.5744846,medium
2209-XADXF,0.5744435,medium
6158-HDPXZ,0.5744435,medium
0939-YAPAF,0.57425195,medium
6907-FLBER,0.57423544,medium
7675-OZCZG,0.5737855,medium
9054-FOWNV,0.57377046,medium
2951-QOQTK,0.57372105,medium
2984-MIIZL,0.57338935,medium
3254-YRILK,0.5732868,medium
9895-VFOXH,0.573144,medium
3439-GVUSX,0.573144,medium
9606-PBKBQ,0.57308614,medium
8065-YKXKD,0.5730105,medium
2107-FBPTK,0.57289016,medium
8687-BAFGU,0.5724755,medium
2568-OIADY,0.57234067,medium
8699-ASUFO,0.5722686,medium
9093-FPDLG,0.57181394,medium
1251-KRREG,0.5716383,medium
3317-VLGQT,0.5714868,medium
2959-FENLU,0.57135177,medium
8739-WWKDU,0.57134247,medium
2722-JMONI,0.57115877,medium
6198-RTPMF,0.57094014,medium
6317-YPKDH,0.57080775,medium
0793-TWELN,0.57079756,medium
2809-ZMYOQ,0.57039326,medium
9947-OTFQU,0.5703245,medium
9250-WYPLL,0.5703099,medium
6778-YSNIH,0.5701438,medium
5117-IFGPS,0.5700212,medium
8364-TRMMK,0.56999177,medium
2408-WITXK,0.56960505,medium
5219-YIPTK,0.5695814,medium
3703-VAVCL,0.5694263,medium
6116-RFVHN,0.56908506,medium
2232-DMLXU,0.5689772,medium
7142-HVGBG,0.5689208,medium
9912-GVSEQ,0.5688603,medium
8922-LIEGH,0.5684845,medium
6331-EWIEB,0.56836826,medium
8260-NGFNY,0.5683588,medium
6366-ZGQGL,0.5683588,medium
8224-DWCKX,0.56833804,medium
4636-QRJKY,0.5682182,medium
3365-SAIGS,0.5678742,medium
6166-ILMNY,0.5678582,medium
4512-ZUIYL,0.5678582,medium
1212-GLHMD,0.56769025,medium
6400-BWQKW,0.5674056,medium
0817-HSUSE,0.56729835,medium
8374-XGEJJ,0.5671299,medium
3346-BRMIS,0.56696296,medium
9129-UXERG,0.566877,medium
4727-MCYZG,0.5668696,medium
3904-UKFRE,0.56661344,medium
0746-JTRFU,0.5662927,medium
7315-WYOAW,0.566261,medium
2439-LYPMQ,0.5660192,medium
7802-EFKNY,0.56593966,medium
6215-NQCPY,0.56581724,medium
8708-XPXHZ,0.5653221,medium
3453-RTHJQ,0.5648408,medium
1771-OADNZ,0.56468725,medium
5502-RLUYV,0.5642775,medium
1612-EOHDH,0.5641544,medium
1254-IZEYF,0.56406814,medium
4301-VVZKA,0.56375587,medium
0337-CNPZE,0.5633366,medium
9851-QXEEQ,0.5632038,medium
7841-TZDMQ,0.5631206,medium
5968-VXZLG,0.5631206,medium
0570-BFQHT,0.5630998,medium
2840-XANRC,0.5624984,medium
4959-JOSRX,0.56193894,medium
0434-CSFON,0.5619149,medium
9647-ERGBE,0.5618112,medium
5244-IRFIH,0.5617771,medium
5655-JSMZM,0.5616103,medium
4373-MAVJG,0.56159645,medium
2034-CGRHZ,0.56144327,medium
3496-LFSZU,0.5611214,medium
5480-HPRRX,0.56073236,medium
4817-QRJSX,0.5605197,medium
0848-ZGQIJ,0.5604772,medium
2276-YDAVZ,0.56026846,medium
1845-ZLLIG,0.56024164,medium
2398-YPMUR,0.5599216,medium
8063-GBATB,0.55979675,medium
0125-LZQXK,0.5595793,medium
2080-GKCWQ,0.5594489,medium
6876-ADESB,0.55898124,medium
2357-COQEK,0.5584334,medium
1196-AMORA,0.5583765,medium
5630-IXDXV,0.558196,medium
4398-HSCJH,0.5572685,medium
1406-PUQVY,0.5572402,medium
5261-QSHQM,0.55714893,medium
7534-BFESC,0.5571365,medium
3946-MHCZW,0.5570703,medium
8938-UMKPI,0.5569769,medium
7881-EVUAD,0.5568649,medium
9801-GDWGV,0.55683005,medium
1028-FFNJK,0.55671746,medium
1723-HKXJQ,0.556193,medium
6715-OFDBP,0.5556807,medium
6005-OBZPH,0.5555748,medium
9279-CJEOJ,0.55511755,medium
0378-TOVMS,0.5550283,medium
6646-VRFOL,0.55474365,medium
8263-JQAIK,0.5543475,medium
6267-DCFFZ,0.55425805,medium
6899-PPEEA,0.55395377,medium
2824-MYYBN,0.55382454,medium
4741-WWJQZ,0.5538049,medium
3744-ZRRDZ,0.5537653,medium
8665-UTDHZ,0.55350965,medium
5600-KTXFM,0.5534152,medium
0727-IWKVK,0.5533703,medium
9866-QEVEE,0.55319476,medium
7321-PKUYW,0.5525766,medium
8695-ARGXZ,0.5521316,medium
0067-DKWBL,0.5516979,medium
9492-TOKRI,0.55133927,medium
1302-UHBDD,0.55129933,medium
1428-GTBJJ,0.5511432,medium
4208-UFFGW,0.5508011,medium
4289-DTDKW,0.5506638,medium
5533-NHFRF,0.5506409,medium
9398-MMQTO,0.55062217,medium
8854-CCVSQ,0.5504828,medium
2685-SREOM,0.5504338,medium
4325-NFSKC,0.550062,medium
7363-QTBIW,0.550025,medium
7928-VJYAB,0.54957974,medium
1268-ASBGA,0.5495614,medium
9389-ACWBI,0.54944056,medium
9239-ZBZZV,0.54865557,medium
7511-YMXVQ,0.548186,medium
7240-ETPTR,0.54807615,medium
4662-EKDPQ,0.5476816,medium
3951-NJCVI,0.54755205,medium
8584-KMVXD,0.5471252,medium
6712-OAWRH,0.5470699,medium
8818-DOPVL,0.5468676,medium
7250-EQKIY,0.5467446,medium
7072-MBHEV,0.54634243,medium
3884-HCSWG,0.546083,medium
5233-GEEAX,0.5459527,medium
7379-FNIUJ,0.5456242,medium
4062-HBMOS,0.54558015,medium
8709-KRDVL,0.54529744,medium
0654-HMSHN,0.5449954,medium
4030-VPZBD,0.54453045,medium
2528-HFYZX,0.54433835,medium
0946-CLJTI,0.5442975,medium
2582-FFFZR,0.54422385,medium
9090-SGQXL,0.54421043,medium
9903-LYSAB,0.543858,medium
3995-WFCSM,0.54314995,medium
8784-CGILN,0.54307383,medium
5650-YLIBA,0.54291457,medium
4039-HEUNW,0.54285246,medium
9889-TMAHG,0.5427876,medium
7861-UVUFT,0.54271305,medium
6692-UDPJC,0.5425049,medium
4671-LXRDQ,0.5423034,medium
9420-LOJKX,0.5417954,medium
5485-WUYWF,0.5415458,medium
9773-PEQBZ,0.541356,medium
4291-SHSBH,0.54119635,medium
6339-YPSAH,0.5410743,medium
6907-NZZIJ,0.54098827,medium
2277-VWCNI,0.5409599,medium
0027-KWYKW,0.5407983,medium
0749-IRGQE,0.54035664,medium
8714-EUHJO,0.5401703,medium
3647-GMGDH,0.5399748,medium
9244-ZVAPM,0.539523,medium
6582-OIVSP,0.539523,medium
7054-LGEQW,0.539523,medium
7593-XFKDI,0.539523,medium
7754-IXRMC,0.539523,medium
7318-EIVKO,0.5394821,medium
1989-PRJHP,0.53924084,medium
0133-BMFZO,0.53919226,medium
7912-SYRQT,0.5390762,medium
7892-POOKP,0.5390102,medium
3001-CBHLQ,0.53897214,medium
7901-TBKJX,0.5387595,medium
2325-NBPZG,0.5386234,medium
3097-NNSPB,0.53828615,medium
6650-VJONK,0.5382854,medium
8710-YGLWG,0.5382854,medium
8950-MTZNV,0.5382854,medium
9214-EKVXR,0.5382854,medium
4847-QNOKA,0.5382854,medium
0082-LDZUE,0.5382854,medium
3961-SXAXY,0.5382854,medium
7663-RGWBC,0.5382854,medium
6595-COKXZ,0.5382854,medium
9560-ARGQJ,0.5381863,medium
9283-LZQOH,0.5380406,medium
8180-AKMJV,0.5375263,medium
4385-GZQXV,0.5374662,medium
8017-LXHFA,0.53739,medium
8433-WXGNA,0.53687805,medium
2018-PZKMU,0.53656226,medium
2372-HWUHI,0.53595275,medium
5673-TIYIB,0.53559583,medium
5747-PMBSQ,0.5355121,medium
2207-NHRJK,0.5353477,medium
6689-KXGBO,0.5353477,medium
3278-FSIXX,0.5348828,medium
0641-EVBOJ,0.5348609,medium
6651-AZVTJ,0.5347907,medium
6319-IEJWJ,0.5345347,medium
1589-AGTLK,0.5342576,medium
9121-PHQSR,0.5342125,medium
9992-UJOEL,0.5342018,medium
8837-VVWLQ,0.5340696,medium
0620-DLSLK,0.5340191,medium
1636-NTNCO,0.53381306,medium
4223-WOZCM,0.5338083,medium
5914-DVBWJ,0.5337193,medium
5351-QESIO,0.53366363,medium
0322-CHQRU,0.5335986,medium
4537-DKTAL,0.5335986,medium
0388-EOPEX,0.533343,medium
3934-HXCFZ,0.53330624,medium
7480-QNVZJ,0.5332471,medium
0637-YLETY,0.5328722,medium
4971-PUYQO,0.5323685,medium
3669-OYSJI,0.5323613,medium
4480-QQRHC,0.5320372,medium
4678-DVQEO,0.53184235,medium
4536-PLEQY,0.53179175,medium
7020-OZKXZ,0.5315743,medium
1728-BQDMA,0.53156817,medium
5216-WASFJ,0.5313816,medium
8436-BJUMM,0.5312241,medium
9637-EIHEQ,0.5308852,medium
1262-OPMFY,0.5307652,medium
5087-SUURX,0.5304019,medium
5103-MHMHY,0.5302928,medium
6719-OXYBR,0.5297259,medium
7881-INRLC,0.52960414,medium
9524-EGPJC,0.5294936,medium
5889-JTMUL,0.52940357,medium
1379-FRVEB,0.5293908,medium
3714-NTNFO,0.5292683,medium
5976-JCJRH,0.5291161,medium
0378-NHQXU,0.5290998,medium
7404-JLKQG,0.5290509,medium
2538-OIMXF,0.52879953,medium
0771-WLCLA,0.5283197,medium
7801-KICAO,0.5282175,medium
6645-MXQJT,0.5281595,medium
6142-VSJQO,0.52810544,medium
8063-RJYNF,0.5277582,medium
0265-EDXBD,0.5277246,medium
2754-XBHTB,0.52767795,medium
2378-VTKDH,0.5275067,medium
2774-LVQUS,0.5271999,medium
1513-XNPPH,0.5266986,medium
0952-KMEEH,0.5265611,medium
1260-TTRXI,0.52558833,medium
3420-ZDBMA,0.52389264,medium
3644-QXEHN,0.5237451,medium
8981-FJGLA,0.5236168,medium
0529-ONKER,0.52351344,medium
2833-SLKDQ,0.5233995,medium
7252-NTGSS,0.5233995,medium
6591-QGOYB,0.52326727,medium
9631-XEYKE,0.5229817,medium
3672-YITQD,0.52295774,medium
2637-FKFSY,0.5228405,medium
2091-RFFBA,0.5228081,medium
9506-UXUSK,0.5226742,medium
6298-QDFNH,0.5224728,medium
9505-SQFSW,0.522455,medium
7603-USHJS,0.5222697,medium
5692-ICXLW,0.522205,medium
7783-YKGDV,0.52209294,medium
4816-LXZYW,0.5217426,medium
2712-SYWAY,0.52126354,medium
9601-BRXPO,0.5204795,medium
0447-RXSGD,0.52043253,medium
0674-DGMAQ,0.5204062,medium
6818-DJXAA,0.5202827,medium
0439-IFYUN,0.5202548,medium
8999-BOHSE,0.52001214,medium
9661-MHUMO,0.5199217,medium
7137-RYLPP,0.5196155,medium
4521-YEEHE,0.51933587,medium
8486-AYEQH,0.5192205,medium
2665-NPTGL,0.5190819,medium
9050-QLROH,0.5189719,medium
3838-OZURD,0.5187416,medium
6352-TWCAU,0.5187356,medium
4587-NUKOX,0.51852506,medium
9133-AYJZG,0.51840717,medium
6304-IJFSQ,0.5182647,medium
1335-NTIUC,0.51817894,medium
0112-QAWRZ,0.5181127,medium
6982-UQZLY,0.5176966,medium
4277-PVRAN,0.5176652,medium
9026-RNUJS,0.5176643,medium
2082-OJVTK,0.51760226,medium
9190-MFJLN,0.5175555,medium
2575-GFSOE,0.51749253,medium
6595-YGXIT,0.5173507,medium
9465-RWMXL,0.5172196,medium
4803-AXVYP,0.51716495,medium
2919-HBCJO,0.5170119,medium
8008-HAWED,0.5169942,medium
1264-BYWMS,0.5169206,medium
1319-YLZJG,0.51640993,medium
4183-MYFRB,0.5164025,medium
9494-MRNYX,0.5153636,medium
1104-TNLZA,0.5151767,medium
0374-IOEGQ,0.51509,medium
4690-PKDQG,0.51494366,medium
4446-BZKHU,0.51489,medium
6507-ZJSUR,0.51447624,medium
5385-SUIRI,0.5143457,medium
3640-PHQXK,0.5142868,medium
3990-QYKBE,0.51373595,medium
7278-CKDNC,0.5130005,medium
2786-GCDPI,0.5128326,medium
6212-ATMLK,0.51275074,medium
8519-IMDHU,0.5126971,medium
6905-NIQIN,0.5126949,medium
4658-HCOHW,0.5122934,medium
4716-HHKQH,0.5118974,medium
1478-VPOAD,0.5110654,medium
1942-OQFRW,0.5110654,medium
3565-UNOCC,0.5109785,medium
8637-XJIVR,0.5102734,medium
9692-TUSXH,0.50945747,medium
4550-VBOFE,0.5092457,medium
4815-GBTCD,0.50899994,medium
9174-FKWZE,0.5088426,medium
1469-LBJQJ,0.50862205,medium
0491-KAPQG,0.50837535,medium
2903-YYTBW,0.50836354,medium
3550-SAHFP,0.50830406,medium
6235-VDHOM,0.50821704,medium
5022-JNQEQ,0.5078776,medium
5522-JBWMO,0.5078543,medium
3858-VOBET,0.50785005,medium
0396-YCHWO,0.5078315,medium
9658-WYUFB,0.5077401,medium
5364-XYIRR,0.50769275,medium
6204-IEUXJ,0.5073106,medium
8404-GFGCZ,0.50716174,medium
2482-CZGBB,0.5069147,medium
7377-DMMRI,0.5068205,medium
7270-BDIOA,0.506409,medium
5019-GQVCR,0.50579923,medium
6365-MTGZX,0.50573325,medium
3002-WQZWT,0.50567704,medium
9732-KPKBW,0.5055363,medium
2359-KMGLI,0.50537413,medium
7851-FLGGQ,0.5050956,medium
9961-JBNMK,0.5050102,medium
5449-FIBXJ,0.5047813,medium
8066-POXGX,0.50475836,medium
8182-BJDSI,0.5046969,medium
4423-YLHDV,0.50466573,medium
5879-SESNB,0.5045393,medium
8718-PTMEZ,0.5043794,medium
5442-XSDCW,0.5039926,medium
5857-TYBCJ,0.5038284,medium
1092-GANHU,0.50343716,medium
9432-VOFYX,0.50328416,medium
1641-RQDAY,0.5032538,medium
2362-IBOOY,0.50295925,medium
9885-AIBVB,0.5027216,medium
0533-BNWKF,0.5023577,medium
1471-GIQKQ,0.50194895,medium
0376-YMCJC,0.5017622,medium
9490-DFPMD,0.501445,medium
4547-KQRTM,0.50143903,medium
9667-TKTVZ,0.50118715,medium
3223-WZWJM,0.5009654,medium
3914-FDRHP,0.50082946,medium
9927-DSWDF,0.5003497,medium
8631-WUXGY,0.49956325,medium
2842-JTCCU,0.4994772,medium
1624-WOIWJ,0.49929515,medium
0524-IAVZO,0.4992548,medium
4546-FOKWR,0.49908388,medium
1658-TJVOA,0.49891928,medium
6088-BXMRG,0.49889,medium
6467-CHFZW,0.49880648,medium
6518-LGAOV,0.4987957,medium
1766-GKNMI,0.49859053,medium
4236-UJPWO,0.4983186,medium
0818-OCPZO,0.4980495,medium
1501-SGHBW,0.4979234,medium
8519-QJGJD,0.49773183,medium
1777-JYQPJ,0.49761307,medium
0221-WMXNQ,0.49746853,medium
1536-HBSWP,0.49746683,medium
8819-IMISP,0.49744487,medium
3677-TNKIO,0.49733993,medium
6330-JKLPC,0.49731973,medium
5959-BELXA,0.49724674,medium
0947-MUGVO,0.49698582,medium
1236-WFCDV,0.49693972,medium
9643-AVVWI,0.4967917,medium
4065-JJAVA,0.49676144,medium
0581-BXBUB,0.49674663,medium
9821-POOTN,0.49672368,medium
5652-MSDEY,0.49610066,medium
0362-ZBZWJ,0.49586126,medium
8654-DHAOW,0.49558625,medium
0207-MDKNV,0.49520704,medium
9572-WUKSB,0.4951532,medium
2603-HVKCG,0.4942001,medium
3070-DVEYC,0.49415517,medium
8806-EAGWC,0.4941115,medium
4553-DVPZG,0.49398726,medium
4612-SSVHJ,0.49385983,medium
3211-AAPKX,0.49384707,medium
7714-YXSMB,0.4937088,medium
2227-JRSJX,0.49307093,medium
4846-WHAFZ,0.4929525,medium
0354-WYROK,0.49249175,medium
0139-IVFJG,0.49247682,medium
1343-EHPYB,0.49238658,medium
0147-ESWWR,0.4923299,medium
6900-PXRMS,0.49195662,medium
9796-BPKIW,0.49159262,medium
4391-RESHN,0.49127194,medium
3481-JHUZH,0.4911784,medium
0093-XWZFY,0.49112526,medium
7748-UMTRK,0.49087203,medium
3753-TSEMP,0.4908345,medium
6770-XUAGN,0.49067056,medium
4128-ETESU,0.4903491,medium
6178-KFNHS,0.49032125,medium
5129-JLPIS,0.489969,medium
3771-PZOBW,0.4896587,medium
3716-UVSPD,0.48948282,medium
2675-DHUTR,0.48947015,medium
8949-JTMAY,0.48921987,medium
1112-CUNAO,0.48905826,medium
8696-JKZNU,0.48890623,medium
9661-ACXBS,0.48874182,medium
9540-JYROE,0.48851952,medium
7508-SMHXL,0.4884455,medium
5480-TBGPH,0.4883759,medium
3050-GBUSH,0.48825094,medium
3768-NLUBH,0.48823422,medium
4124-MMETB,0.48815677,medium
5044-LRQAQ,0.4879886,medium
6338-AVWCY,0.4872543,medium
0148-DCDOS,0.48662803,medium
2079-FBMZK,0.48643586,medium
2860-RANUS,0.48640305,medium
9269-CQOOL,0.4858565,medium
5908-QMGOE,0.48560467,medium
0324-BRPCJ,0.48546588,medium
0899-LIIBW,0.4854386,medium
2320-JRSDE,0.48537567,medium
2832-KJCRD,0.48530805,medium
6661-HBGWL,0.48510015,medium
5365-LLFYV,0.48505706,medium
8610-WFCJF,0.485014,medium
2504-DSHIH,0.48495355,medium
2141-RRYGO,0.48492667,medium
3658-KIBGF,0.48455375,medium
2592-SEIFQ,0.484388,medium
4013-TLDHQ,0.48428312,medium
0224-HJAPT,0.48420691,medium
2604-IJPDU,0.48406687,medium
7240-FQLHE,0.48399383,medium
9355-NPPFS,0.4835307,medium
4412-YLTKF,0.48347694,medium
2038-LLMLM,0.48347676,medium
3374-LXDEV,0.48336393,medium
3130-ICDUP,0.48331112,medium
9824-BEMCV,0.4832516,medium
1013-QCWAM,0.4829022,medium
3665-JATSN,0.48278937,medium
3748-FVMZZ,0.48271856,medium
3143-JQEGI,0.4823859,medium
7233-DRTRF,0.48216563,medium
6243-OZGFH,0.4821281,medium
4659-NZRUF,0.48212332,medium
5647-FXOTP,0.4820946,medium
5226-NOZFC,0.48194242,medium
2344-JMOGN,0.48177508,medium
9415-DPEWS,0.4816531,medium
3235-ETOOB,0.48150706,medium
5536-SLHPM,0.4814601,medium
3336-JORSO,0.48133335,medium
8648-PFRMP,0.4812549,medium
3536-IQCTX,0.4812495,medium
3018-TFTSU,0.4811185,medium
7703-ZEKEF,0.48100767,medium
4998-IKFSE,0.48084223,medium
2697-NQBPF,0.4804063,medium
