gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,AvgCharges,ChargeDifference,ServiceCoverageRatio,CustomerValue,ContractRisk,EarlyLifecycle,SupportGap,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,0,0.9958211184449305,1,0,1,1,1,1,1,1,1.4748135093225647,1.7363490406301796,1.5860928145391437,-0.46032561007478495,0.8333333333333334,1.7306644976841064,1,0,0,False,True,True,False,False,False,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-1.49137604451851,-1.0027932513881044,-1.6126964536631483,0.49587890243471544,0.0,-1.0035906320035846,2,1,1,False,False,False,True,False,False,True
0,1,1,0,1.4848138982315828,1,0,1,1,1,1,1,1,1.4930823139654827,2.3435213336600325,1.6271772274301533,-0.5401160967353382,0.8333333333333334,2.324852620731494,0,0,0,False,True,True,False,False,True,False
1,0,1,1,1.3218163049693654,1,1,0,1,1,1,1,0,1.4714919084783975,2.2131257494669465,1.6963618473921787,-0.8527321315726184,0.8333333333333334,2.1128012531838403,0,0,0,False,True,True,False,False,True,False
0,0,1,0,0.7920741268671586,1,1,0,1,1,0,0,1,0.8835685590608495,1.0222277573293888,0.9156688893537087,-0.156315176192462,0.5,1.0828751732350348,0,0,0,False,True,True,False,True,False,False
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,1,-1.4897152440964267,-0.98154408894882,-1.4935867160528502,0.08988195383208795,0.0,-0.9769769866625763,2,1,1,False,False,False,True,True,False,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.5328960550705968,-1.00334260925882,-1.633147988280301,0.42519698241336673,0.0,-1.0041405007089772,2,1,1,False,False,False,True,False,True,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-0.6393854279896908,-0.9915204278810176,-1.1930309633191725,1.9462719012727914,0.0,-0.9923073261689256,2,1,1,False,False,False,False,False,True,False
0,0,1,0,1.607062093178246,1,1,1,1,0,0,1,1,1.1343494227954536,2.2502843158421593,1.3854200769690888,-0.9259702196604922,0.6666666666666666,2.1278896504598173,0,0,0,False,True,True,False,False,True,False
1,0,0,0,0.832823525182713,0,1,1,1,1,1,0,1,-0.3786397617225862,0.2537420191425691,-0.19684428676010912,-0.6088533290100681,0.8333333333333334,0.23722109383744225,1,0,0,True,False,False,False,False,True,False
0,0,0,1,1.607062093178246,0,1,1,1,1,1,1,0,0.07309795308411726,1.041521205748925,0.15254553864542542,-0.27833018316898855,1.0,1.1159552745514618,0,0,0,True,False,False,False,True,False,False
1,0,0,0,-1.2453957889105598,1,0,0,0,0,0,0,0,0.15447717376620732,-0.9478354900017028,-0.3583356638111084,1.7643837604178547,0.0,-0.9511551522573334,2,1,1,False,False,True,False,False,True,False
0,1,0,0,1.607062093178246,1,1,1,1,1,1,1,0,1.6209639464659096,2.4364946596999624,1.575344794060325,0.07442101001152797,1.0,2.591890858818421,0,0,0,False,True,True,False,False,False,False
0,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,1,-0.6360638271455238,-0.9914764792513603,-1.1913948405498,1.9519264548744992,0.0,-0.9922633366724942,2,1,1,False,False,False,False,False,False,True
1,0,1,1,1.4033151016004741,1,0,0,0,0,0,0,1,-1.3319392039984972,-0.27318007613312983,-1.1329996940605884,-0.6191491747020674,0.0,-0.27855575182094183,0,0,1,False,True,False,True,False,False,True
1,0,0,0,-0.5934054158616899,1,0,0,0,0,0,0,0,-1.49137604451851,-0.8327340289293431,-1.2405215794933186,-0.7903832379116813,0.0,-0.8532785226974269,1,0,1,False,False,False,True,False,False,True
1,1,0,0,-1.2453957889105598,1,0,0,0,0,0,0,1,0.1777283796753755,-0.9505163564107955,-0.4248713230989122,2.0734993573112184,0.0,-0.9505392993072936,2,1,1,False,False,True,False,False,True,False
1,0,0,0,-0.8379018057550162,1,0,0,0,1,1,1,0,0.30062761090955226,-0.6281092092451482,0.2550006153740697,0.14225181949713642,0.5,-0.6215418554967133,1,0,0,False,True,False,False,False,False,True
1,0,0,0,0.3845801437116149,1,0,0,1,1,0,1,0,0.0498467471749486,0.20256383990669183,0.16086062833634468,-0.3862314594317168,0.5,0.21619411454322401,0,0,0,False,False,False,False,True,False,False
0,0,0,1,-0.06366323775948311,1,0,1,0,1,1,1,1,0.479994056494567,0.12563176369166099,0.7045646761333524,-0.800780920356926,0.6666666666666666,0.07100678157132681,1,0,0,False,True,False,False,False,False,True
0,0,1,0,1.4848138982315828,1,1,1,0,0,0,0,1,-0.37697896130050285,0.6603547407315234,-0.16313842636419515,-0.7196885632581488,0.3333333333333333,0.6159926528601727,1,0,0,False,False,False,False,True,False,False
1,0,1,1,1.4033151016004741,1,1,1,1,0,0,0,0,0.6576997016574979,1.448749208153081,0.7524152519802498,-0.361118589024132,0.5,1.4868747084611837,1,0,0,False,False,True,False,False,False,False
0,0,1,1,0.7513247285516043,1,0,0,0,0,0,0,0,-1.5096448491614283,-0.5340151931489582,-1.2576892766087864,-0.7932505773392677,0.0,-0.5738352466168396,0,0,1,False,False,False,True,True,False,False
0,0,0,0,1.3218163049693654,1,0,0,0,0,0,0,0,-1.3352608048426642,-0.30803133945133565,-1.1478144795110672,-0.5792573573809273,0.0,-0.30332183831183057,1,0,1,False,True,False,True,True,False,False
0,0,0,0,-0.30815962765280935,1,0,0,0,0,0,0,0,-1.4747680402976753,-0.7736450963551593,-1.2600490690646118,-0.6663493455470925,0.0,-0.7858866141644935,2,0,1,False,False,False,True,False,False,True
1,0,1,0,1.0365705167604848,1,0,0,1,1,1,1,1,1.232336647698378,1.5749257238990695,1.3225909872738135,-0.3752098719029641,0.6666666666666666,1.5925374788894513,2,0,0,False,True,True,False,True,False,False
0,1,1,0,0.7920741268671586,1,1,0,1,1,1,1,1,1.3103942675363012,1.3973073371392601,1.4425930318143603,-0.5241812293752697,0.8333333333333334,1.3768129883897746,1,0,0,False,False,True,False,False,False,False
0,1,0,0,0.1808331521338431,0,0,1,1,0,0,0,0,-0.9416511048088821,-0.43370244595626595,-0.8091879504519777,-0.4094448900071497,0.3333333333333333,-0.41591295442804666,2,0,1,True,False,False,False,False,True,False
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,-1.3651552124401665,-0.9687770120333864,-1.3034692502517977,-0.1430856545582773,0.0,-0.9703785621978634,1,1,1,False,True,False,True,False,True,False
1,1,0,0,1.2403175083382567,1,0,0,1,0,0,1,1,0.8171365421775109,1.4225997735070124,0.8903668681301861,-0.29505178260417786,0.3333333333333333,1.4706865737744215,2,0,1,False,True,True,False,False,False,False
0,0,1,0,0.832823525182713,1,0,1,0,0,1,1,1,0.9715909814312735,1.1277703914512944,1.0082813271617483,-0.17669883430176336,0.5,1.1849527997041418,1,0,1,False,False,True,False,False,False,False
1,0,1,1,-0.022913839443928746,1,0,1,0,0,1,0,1,0.7008805126316681,0.18542387434036106,0.7592849261037011,-0.23784226491417007,0.3333333333333333,0.1995660848921477,2,0,1,False,False,True,False,False,True,False
1,0,0,0,-0.1044126360750375,1,0,0,0,1,1,1,1,0.9765733826975241,0.14778187303891924,0.8431238231645628,0.41106059840909814,0.5,0.23335001815147732,1,0,0,False,False,True,False,False,False,False
1,0,1,0,-0.8786512040705705,1,0,0,0,0,1,1,1,0.9632869793208563,-0.5374651605770528,1.0004642961525256,-0.17795540176881058,0.3333333333333333,-0.5575811276854306,2,1,1,False,True,True,False,False,True,False
1,0,1,1,1.4848138982315828,0,1,1,1,1,0,0,0,-0.6227774237688561,0.36018560017244894,-0.48241609821597536,-0.4531167506062046,0.6666666666666666,0.3913822840813489,0,0,0,True,False,False,False,False,False,False
1,0,1,1,1.158818711707148,0,0,1,1,1,1,0,0,-0.45337578071634227,0.4142424146508767,-0.22922270677430445,-0.7514061791291105,0.6666666666666666,0.3654724706832433,0,0,0,True,False,False,False,True,False,False
1,0,0,0,-0.9601500007016792,1,0,0,1,0,1,1,0,1.1061158156200344,-0.6057613310644324,1.0803616247235355,0.032205507094668025,0.5,-0.6232574458575386,2,1,1,False,True,True,False,True,False,False
1,0,1,0,-0.5934054158616899,1,0,0,0,1,0,0,1,-0.48825258958009526,-0.612243753938878,-0.3764765338153758,-0.36123238035048244,0.16666666666666666,-0.6141516200962349,2,0,0,False,False,False,False,False,False,True
1,0,1,1,1.0365705167604848,1,0,0,0,0,0,0,1,-1.4996800466289273,-0.502328231166075,-1.2988381908876423,-0.6171097581861965,0.0,-0.5059814483713763,0,0,1,False,False,False,True,False,False,True
1,1,0,0,0.09933435550273437,1,1,0,0,0,1,1,1,1.1310278219512864,0.550571063847692,1.2894217563655421,-0.6055024824312779,0.5,0.5125733467499074,2,0,0,False,True,True,False,False,True,False
0,0,0,1,-0.7564030091239073,1,1,1,1,1,0,1,0,0.36872042821497436,-0.5480567803244522,0.3594859325381327,0.012980024848860978,0.8333333333333334,-0.5437684258059651,0,0,0,False,False,False,False,False,False,False
1,0,1,1,1.0365705167604848,1,0,0,0,0,0,0,0,-1.4780896411418423,-0.48802295221263725,-1.2807853786357555,-0.6059923307658901,0.0,-0.48939740821673156,0,0,1,False,False,False,True,True,False,False
1,0,0,0,-0.9601500007016792,1,1,1,0,0,1,1,1,0.32055721597455417,-0.7024263419955722,0.36063121847669316,-0.15496021712186192,0.6666666666666666,-0.7168890890118133,2,1,0,False,False,False,False,False,True,False
1,1,1,0,0.7513247285516043,1,1,0,0,0,0,0,1,0.41522284003331167,0.6616512253064125,0.45432441814278196,-0.15646084865462384,0.16666666666666666,0.7262523256655236,2,0,0,False,True,True,False,False,True,False
0,0,1,0,-0.1044126360750375,1,0,0,0,0,0,0,0,-1.526252853382263,-0.7314324375693627,-1.2685828905564736,-0.8121470291087471,0.0,-0.7610325486807419,0,0,1,False,False,False,True,False,False,True
0,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,-0.44008937733967457,-0.9232462317084668,-0.6254599746239472,0.6632536890452693,0.0,-0.921374263173263,2,1,1,False,True,False,False,True,False,False
1,1,0,0,-0.7564030091239073,1,1,1,0,0,0,0,0,0.4600644514295651,-0.5528911295867506,0.3354894652540067,0.40691392576784463,0.3333333333333333,-0.5268324696798689,2,0,0,False,False,True,False,False,True,False
1,1,1,0,-0.38965842428391806,1,1,0,0,0,1,1,1,0.9998245886066923,0.010640174193444684,1.229862342774923,-0.8463707587706979,0.5,-0.05025026534187902,2,0,0,False,False,True,False,False,True,False
0,0,0,0,-0.6341548141772443,1,0,0,0,0,0,0,1,0.1926755834741268,-0.481166965986105,0.25266529484000855,-0.2172231351140034,0.0,-0.48297494173774447,2,0,1,False,False,True,False,False,True,False
0,0,1,0,-1.0008993990172337,1,0,1,0,0,0,0,1,-0.5131645959113473,-0.8387110425627302,-0.5110404556191828,0.01901154869068207,0.16666666666666666,-0.8380581569321559,2,1,1,False,False,False,False,False,False,False
0,0,1,0,1.158818711707148,1,1,0,1,1,0,1,0,0.34380842188372235,1.066835616431506,0.5544800997549919,-0.7457516255274037,0.6666666666666666,1.0094786984392126,0,0,0,False,True,False,False,True,False,False
1,0,1,1,1.607062093178246,1,1,1,1,1,0,1,0,1.4100422928613094,2.354090979092603,1.4912973915240804,-0.35323365348202374,0.8333333333333334,2.3907708811339754,0,0,0,False,True,True,False,True,False,False
0,0,0,0,-1.2861451872261143,1,0,0,0,1,0,0,0,-0.5314334005542654,-0.9900920974171566,-1.139856973314575,2.130044893328298,0.16666666666666666,-0.9908776675349045,2,1,0,False,False,False,False,True,False,False
1,0,1,1,-0.5119066192305812,1,0,0,0,0,0,0,0,-1.494697645362677,-0.8280754741856737,-1.2907698211371466,-0.6280309420190352,0.0,-0.836474535060625,2,0,1,False,False,False,True,False,True,False
1,0,1,1,1.607062093178246,1,1,0,1,1,1,1,1,0.6942373109433345,1.6739639608317014,0.797603749950933,-0.3928929883323584,0.8333333333333334,1.7082298545040828,0,0,0,False,True,False,False,True,False,False
0,0,0,0,1.5663126948626918,1,0,1,0,0,0,0,1,0.4667076531178991,1.4286207357700567,0.581935002176169,-0.42220070317591474,0.16666666666666666,1.4564999611752893,1,0,1,False,True,True,False,True,False,False
1,0,1,1,1.607062093178246,1,1,1,1,1,1,1,0,1.7438631777000864,2.7987632139647434,1.944839588250332,-0.7841416217875179,1.0,2.7090788773117205,0,0,0,False,True,True,False,True,False,False
0,0,0,0,0.1808331521338431,1,0,0,0,0,0,0,1,0.1777283796753755,0.11033764057093522,0.2567890896563794,-0.2823662380108724,0.0,0.13259207657531275,2,0,1,False,False,True,False,False,False,True
0,0,1,1,1.5255632965471373,1,1,1,1,0,1,1,1,0.5032452624037357,1.4495622578017402,0.6394380603690544,-0.49653507546503195,0.8333333333333334,1.4555981764984454,0,0,0,False,False,False,False,True,False,False
1,0,1,1,0.7513247285516043,1,0,0,1,0,0,1,1,0.8354053468204293,0.9901672319944189,0.9247097143372974,-0.3515429479135473,0.3333333333333333,1.0100505618928215,1,0,1,False,True,True,False,False,True,False
1,0,1,1,-0.1859114327061462,1,0,0,0,0,0,0,1,0.17938918009745933,-0.13608232591731237,0.3063627187574127,-0.4480415798365923,0.0,-0.14531156713017454,1,0,1,False,False,True,False,False,False,False
1,0,1,0,-1.2861451872261143,1,0,0,0,0,0,0,1,0.13122596785703866,-0.9813243458005337,-0.8134504808248159,3.258128336869024,0.0,-0.9821017629968365,2,1,1,False,False,True,False,False,True,False
1,0,1,0,0.3030813470805062,1,0,0,0,0,0,0,0,-1.5245920529601795,-0.6687836659929409,-1.3189525584107349,-0.6324114150182678,0.0,-0.6763527680502609,0,0,1,False,False,False,True,False,False,True
1,0,0,0,-1.0008993990172337,1,0,0,0,1,0,0,0,-0.5181469971775976,-0.832206645373456,-0.45723019564871836,-0.18392409723727915,0.16666666666666666,-0.838586030889333,2,1,0,False,False,False,False,False,True,False
1,1,0,0,-0.7971524074394618,1,0,0,1,0,0,0,1,0.3089316130199696,-0.5983559869671844,0.2563400785204239,0.16589531010647537,0.16666666666666666,-0.5875379747552266,2,0,1,False,False,True,False,False,True,False
1,0,0,0,-1.2861451872261143,0,0,0,1,1,0,0,0,-0.9665631111401342,-0.9958493679022574,-1.3541890561023369,1.3892983715045633,0.3333333333333333,-0.9966402915674203,2,1,0,True,False,False,False,False,False,True
1,1,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,-1.473107239875592,-0.8663327563023172,-1.3405546996909015,-0.3824617570305784,0.0,-0.8580073935638044,1,0,1,False,False,False,True,False,False,True
1,0,1,0,-0.6749042124927986,1,0,1,0,0,1,1,1,0.9848773848079415,-0.36947152371218284,0.8709379102438909,0.3432059551886024,0.5,-0.3462555868288951,2,0,1,False,False,True,False,False,False,False
0,0,0,0,-1.2861451872261143,1,1,0,0,0,0,0,1,-0.47330538578134396,-0.9893229963981547,-1.111224824850561,2.2289995813581864,0.16666666666666666,-0.9901078513473547,2,1,0,False,False,False,False,False,False,True
1,0,1,1,-0.43040782259947247,1,0,0,0,0,0,0,1,0.35875562568247366,-0.3018126083548337,0.35627059561745367,-0.009834869683248043,0.0,-0.2788636782959618,2,0,1,False,True,True,False,False,False,False
1,1,0,0,-0.6749042124927986,1,0,0,0,0,1,1,1,1.0347013974704455,-0.33956448123041855,1.0019239743095143,0.06014565430310735,0.3333333333333333,-0.33569810768535463,2,0,1,False,True,True,False,False,True,False
1,0,1,1,0.506828338658278,1,1,1,0,0,1,1,1,1.33364547344547,1.067538794506022,1.4238051347465401,-0.3800852055168156,0.6666666666666666,1.0690404766073536,2,0,0,False,True,True,False,False,True,False
1,0,1,1,-1.2046463905950056,1,0,0,0,0,0,0,1,0.15115557292204007,-0.9236417693753821,-0.3037982381653676,1.5645895331575081,0.0,-0.9206484364821446,2,1,1,False,False,True,False,False,True,False
1,0,0,0,-0.715653610808353,1,0,1,0,0,1,1,1,1.167565431237123,-0.38975381629900757,0.9523350180201591,0.6838928096915036,0.5,-0.35160031064531255,2,0,1,False,True,True,False,False,True,False
1,0,1,0,-0.30815962765280935,1,0,0,1,1,1,1,1,1.327002271757136,0.11631465420432231,1.2885267832267406,0.06482793171990528,0.6666666666666666,0.14174189183304792,2,0,0,False,True,True,False,False,False,False
1,1,0,0,-1.2861451872261143,1,0,1,0,0,0,1,1,0.6975589117875013,-0.973831104443971,-0.5344915486468513,4.22222972596022,0.3333333333333333,-0.9746015538552796,2,1,1,False,False,True,False,False,True,False
0,0,1,0,0.5883271352893868,1,0,0,0,0,0,0,0,-1.498019246206844,-0.5972133225960956,-1.2987313113988237,-0.6118245874998549,0.0,-0.6009987606632408,1,0,1,False,False,False,True,False,False,False
0,1,1,0,-1.1231475939638966,1,0,0,1,0,0,0,1,0.4949412602933183,-0.8604656142430731,-0.06574237522170877,1.9123445796625451,0.16666666666666666,-0.836694482542782,2,1,1,False,True,True,False,False,False,False
1,0,1,0,1.5663126948626918,1,1,1,1,1,1,1,1,0.6576997016574979,1.645551171758284,0.806265612998983,-0.5472291661470114,1.0,1.6360870803565561,1,0,0,False,False,False,False,False,False,False
0,0,0,0,-1.2046463905950056,0,0,0,0,0,0,0,0,-1.3369216052647475,-0.9822033183936789,-1.393865033259613,0.26545584316511844,0.0,-0.9797703196859713,2,1,1,True,False,False,False,False,True,False
1,0,1,1,-1.2861451872261143,1,0,0,0,0,0,0,1,0.15945957503245742,-0.9809507824484468,-0.7995434372851521,3.3061920424835405,0.0,-0.9817278522771693,2,1,1,False,False,True,False,False,True,False
0,0,1,1,0.7105753302360499,1,0,0,1,1,1,0,1,0.15447717376620732,0.5011508297981051,0.2669840424752336,-0.3967644514348982,0.5,0.519501692437856,1,0,0,False,True,False,False,False,True,False
0,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,1,-1.488054443674343,-0.9871475392301204,-1.5770289772908337,0.3839187411208988,0.0,-0.9768890076697132,2,1,1,False,False,False,True,False,True,False
1,1,0,0,0.4253295420271693,1,1,1,0,1,1,1,1,1.433293498770478,1.0103176786922716,1.479947426534307,-0.23484363800417296,0.8333333333333334,1.0332770160086102,2,0,0,False,False,True,False,True,False,False
1,0,0,0,-1.0823981956483424,1,0,0,0,0,0,0,0,-1.5046624478951778,-0.954691476228235,-1.335957973815046,-0.5057848784392556,0.0,-0.9604369360043629,2,1,1,False,False,False,True,True,False,False
1,0,0,0,0.22158255044939748,1,0,1,0,1,0,1,0,0.10465316110370325,0.15578052363654038,0.28717769650505687,-0.6361917263379834,0.5,0.12676346829814997,2,0,0,False,True,False,False,True,False,False
0,1,1,0,0.09933435550273437,1,0,0,1,0,0,0,1,0.5514084746441559,0.22563687047675246,0.6173843288459004,-0.25633379752581614,0.16666666666666666,0.2439074972950178,1,0,1,False,True,True,False,False,False,False
0,0,1,0,0.506828338658278,1,0,1,0,0,0,0,0,0.5447652729558223,0.6478074069643761,0.7444229387078689,-0.7180062457580124,0.16666666666666666,0.5989027334965668,2,0,1,False,True,True,False,False,False,False
0,0,0,0,-0.9194006023861249,1,0,0,0,0,0,0,0,-1.3053663972451615,-0.9010521737315513,-1.1931053325359622,-0.32094706784836186,0.0,-0.8993795149575536,0,1,1,False,True,False,True,False,False,False
1,0,1,0,1.2810669066538112,1,0,0,0,0,0,0,0,-1.3286176031543302,-0.31512904314098295,-1.1437333257220108,-0.5707438931120622,0.0,-0.3086005778836008,0,0,1,False,True,False,True,True,False,False
1,0,0,0,-0.06366323775948311,1,1,1,0,0,1,1,0,1.307072666692134,0.3971903463438604,1.336414838130289,-0.168531145765963,0.6666666666666666,0.41056170452544744,2,0,0,False,True,True,False,False,True,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,-1.4648032377651747,-1.0024416623508463,-1.5996074715081707,0.5411153312483784,0.0,-1.003238716032133,2,1,1,False,False,False,True,False,False,True
1,0,1,0,1.607062093178246,1,0,1,1,1,1,1,1,1.469831108056314,2.5525190419951245,1.6936835368313574,-0.8491302583879697,0.8333333333333334,2.447781268509093,1,0,0,False,True,True,False,False,True,False
0,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-0.6427070288338578,-0.9915643765106747,-1.1946670860885447,1.9406173476710833,0.0,-0.992351315665357,2,1,1,False,False,False,False,False,True,False
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,1,-1.5113056495835118,-1.0030569431660479,-1.6225131902793817,0.46195158082446797,0.0,-1.003854568982173,2,1,1,False,False,False,True,False,False,True
1,1,1,0,0.5883271352893868,1,1,0,0,0,0,0,0,0.5098884640920691,0.6697817217930053,0.6665929935275055,-0.5677661906865479,0.16666666666666666,0.648808817198011,2,0,0,False,True,True,False,False,True,False
1,1,0,0,1.5663126948626918,1,0,1,1,0,1,1,1,1.358557479776722,2.294167022554931,1.4770077766595386,-0.47913891652644475,0.6666666666666666,2.2950937263956397,1,0,1,False,True,True,False,False,True,False
0,0,0,1,-0.1044126360750375,1,0,1,1,0,1,0,0,-0.016585269708390134,-0.1634403478789557,0.09562683017685855,-0.38696107925129214,0.5,-0.16123576483834823,1,0,1,False,False,False,False,True,False,False
